DEPTH,AC,CAL,CNL,DEN,DEN_QYZ,DEN_QYZ_S,GR,GR_QYZ,GR_QYZ_S,ILD,ILM,LL8,RLLD,RLLD_QYZ,RLLD_QYZ_S,RLLS,RPL,SP,SP_S,LAYER,FACIES
1104.75,92.933,9.733,25.339,2.038,2.038,2.489,103.897,103.897,113.591,3.772,3.988,4.988,3.807,3.807,3.258,3.558,17.461,74.198,80.565,P14,J
1104.8,92.791,9.773,25.359,2.035,2.035,2.485,103.475,103.475,113.306,3.772,4.063,5.195,3.991,3.991,3.369,3.635,17.783,74.019,80.371,P14,J
1104.85,92.484,9.804,25.38,2.03,2.03,2.479,103.054,103.054,113.021,3.843,4.063,5.402,4.175,4.175,3.48,3.711,18.111,73.84,80.177,P14,J
1104.9,92.086,9.834,25.314,2.024,2.024,2.473,103.007,103.007,112.99,3.881,4.063,5.609,4.339,4.339,3.58,3.787,18.286,73.604,79.922,P14,J
1104.95,91.771,9.88,25.128,2.022,2.022,2.47,103.336,103.336,113.211,3.915,4.063,5.916,4.484,4.484,3.667,3.86,19.131,73.312,79.606,P14,J
1105.0,91.598,9.943,24.93,2.022,2.022,2.47,103.664,103.664,113.433,3.988,4.139,5.802,4.628,4.628,3.755,4.003,19.484,73.02,79.29,P14,J
1105.05,91.523,9.997,24.884,2.026,2.026,2.475,104.178,104.178,113.78,3.988,4.139,5.584,4.731,4.731,3.817,3.902,20.58,72.836,79.091,P14,J
1105.1,91.546,10.022,25.047,2.041,2.041,2.492,104.691,104.691,114.127,3.915,4.139,5.366,4.834,4.834,3.88,3.801,20.962,72.653,78.892,P14,J
1105.15,91.713,10.017,25.321,2.056,2.056,2.509,105.284,105.284,114.528,3.915,4.139,5.148,4.827,4.827,3.876,3.7,21.348,72.566,78.799,P14,J
1105.2,91.977,9.968,25.592,2.071,2.071,2.526,105.957,105.957,114.983,3.843,4.063,4.93,4.71,4.71,3.805,3.599,22.141,72.577,78.81,P14,J
1105.25,92.191,9.856,25.828,2.086,2.086,2.543,106.63,106.63,115.437,3.772,4.063,4.711,4.593,4.593,3.734,3.498,21.348,72.588,78.822,P14,J
1105.3,92.263,9.708,26.063,2.097,2.097,2.556,107.136,107.136,115.779,3.703,3.988,4.493,4.435,4.435,3.638,3.398,20.962,72.812,79.064,P14,J
1105.35,92.267,9.602,26.32,2.092,2.092,2.55,107.642,107.642,116.12,3.703,3.988,4.325,4.278,4.278,3.543,3.297,18.111,73.035,79.306,P14,J
1105.4,92.382,9.598,26.584,2.065,2.065,2.519,108.189,108.189,116.489,3.635,3.843,4.169,4.12,4.12,3.447,3.196,17.783,73.197,79.481,P14,J
1105.45,92.715,9.669,26.828,2.032,2.032,2.482,108.776,108.776,116.886,3.568,3.843,4.169,3.963,3.963,3.352,3.095,18.111,73.296,79.589,P14,J
1105.5,93.205,9.748,27.056,2.013,2.013,2.46,109.363,109.363,117.283,3.568,3.843,4.169,3.805,3.805,3.256,2.994,18.445,73.396,79.697,P14,J
1105.55,93.711,9.802,27.308,2.015,2.015,2.462,109.278,109.278,117.225,3.568,3.843,4.246,3.661,3.661,3.169,2.893,18.785,73.513,79.824,P14,J
1105.6,94.113,9.85,27.594,2.023,2.023,2.471,109.193,109.193,117.168,3.568,3.772,4.325,3.517,3.517,3.082,2.792,19.131,73.63,79.951,P14,J
1105.65,94.37,9.914,27.858,2.022,2.022,2.47,109.168,109.168,117.151,3.568,3.772,4.325,3.424,3.424,3.025,2.735,19.484,73.757,80.087,P14,J
1105.7,94.531,9.986,28.07,2.009,2.009,2.456,109.205,109.205,117.176,3.502,3.703,4.325,3.381,3.381,3.0,2.686,19.482,73.892,80.234,P14,J
1105.75,94.713,10.043,28.312,1.993,1.993,2.437,109.242,109.242,117.201,3.502,3.703,4.325,3.339,3.339,2.974,2.734,18.785,74.027,80.38,P14,J
1105.8,95.002,10.088,28.678,1.978,1.978,2.42,109.057,109.057,117.076,3.502,3.703,4.325,3.315,3.315,2.96,2.769,18.785,74.063,80.42,P14,J
1105.85,95.337,10.153,29.105,1.965,1.965,2.406,108.872,108.872,116.951,3.502,3.635,4.325,3.291,3.291,2.945,2.804,18.445,74.1,80.459,P14,J
1105.9,95.573,10.245,29.424,1.952,1.952,2.391,108.645,108.645,116.798,3.502,3.635,4.325,3.279,3.279,2.938,2.839,17.783,74.181,80.547,P14,J
1105.95,95.666,10.305,29.564,1.945,1.945,2.383,108.374,108.374,116.615,3.502,3.635,4.325,3.279,3.279,2.938,2.874,17.145,74.306,80.682,P14,J
1106.0,95.711,10.269,29.597,1.946,1.946,2.384,108.104,108.104,116.432,3.502,3.635,4.246,3.279,3.279,2.938,2.908,16.989,74.431,80.818,P14,J
1106.05,95.782,10.133,29.592,1.958,1.958,2.398,107.573,107.573,116.074,3.502,3.635,4.325,3.291,3.291,2.945,2.941,16.834,74.473,80.864,P14,J
1106.1,95.82,9.95,29.549,1.977,1.977,2.419,107.042,107.042,115.715,3.502,3.635,4.406,3.303,3.303,2.952,2.836,16.23,74.516,80.909,P14,J
1106.15,95.733,9.773,29.46,1.997,1.997,2.442,106.586,106.586,115.407,3.502,3.635,4.487,3.327,3.327,2.967,2.836,16.23,74.537,80.933,P14,J
1106.2,95.525,9.646,29.289,2.011,2.011,2.458,106.204,106.204,115.149,3.502,3.635,4.406,3.364,3.364,2.989,2.836,16.23,74.538,80.934,P15,J
1106.25,95.271,9.618,28.928,2.015,2.015,2.462,105.822,105.822,114.891,3.502,3.635,4.488,3.4,3.4,3.011,2.836,16.529,74.539,80.935,P15,J
1106.3,95.032,9.706,28.308,2.014,2.014,2.461,105.583,105.583,114.729,3.502,3.703,4.571,3.438,3.438,3.034,2.836,16.834,74.534,80.929,P15,J
1106.35,94.808,9.861,27.578,2.013,2.013,2.46,105.344,105.344,114.568,3.502,3.772,4.656,3.475,3.475,3.057,2.888,17.145,74.529,80.924,P15,J
1106.4,94.581,10.011,27.032,2.015,2.015,2.462,105.191,105.191,114.464,3.502,3.843,4.656,3.54,3.54,3.096,2.941,17.783,74.528,80.923,P15,J
1106.45,94.349,10.128,26.792,2.021,2.021,2.469,105.122,105.122,114.418,3.568,3.843,4.406,3.631,3.631,3.151,2.941,18.111,74.531,80.926,P15,J
1106.5,94.115,10.235,26.726,2.026,2.026,2.475,105.053,105.053,114.372,3.703,3.843,4.325,3.723,3.723,3.207,2.941,18.111,74.534,80.929,P15,J
1106.55,93.883,10.362,26.662,2.028,2.028,2.477,104.797,104.797,114.199,3.703,3.915,4.246,3.75,3.75,3.223,3.05,18.445,74.534,80.929,P15,J
1106.6,93.654,10.5,26.565,2.026,2.026,2.475,104.54,104.54,114.026,3.772,3.988,4.169,3.777,3.777,3.24,3.05,18.111,74.534,80.929,P15,J
1106.65,93.429,10.594,26.461,2.021,2.021,2.469,104.391,104.391,113.925,3.843,3.988,4.169,3.805,3.805,3.256,3.105,18.111,74.531,80.926,P15,J
1106.7,93.199,10.577,26.316,2.015,2.015,2.462,104.35,104.35,113.897,3.843,4.063,4.347,3.832,3.832,3.273,3.105,18.111,74.524,80.918,P15,J
1106.75,92.947,10.441,26.08,2.01,2.01,2.457,104.309,104.309,113.869,3.915,4.063,4.496,3.86,3.86,3.29,3.162,18.111,74.517,80.911,P15,J
1106.8,92.686,10.258,25.795,2.006,2.006,2.452,103.851,103.851,113.559,3.915,4.139,4.646,3.918,3.918,3.325,3.22,18.111,74.533,80.928,P15,J
1106.85,92.46,10.101,25.547,1.999,1.999,2.444,103.392,103.392,113.25,3.955,4.139,4.796,3.975,3.975,3.36,3.22,18.29,74.549,80.945,P15,J
1106.9,92.31,9.964,25.335,1.988,1.988,2.432,102.879,102.879,112.903,3.988,4.217,4.946,4.018,4.018,3.386,3.22,18.785,74.492,80.884,P15,J
1106.95,92.254,9.798,25.073,1.972,1.972,2.413,102.312,102.312,112.52,3.988,4.217,5.105,4.047,4.047,3.403,3.279,18.785,74.362,80.743,P15,J
1107.0,92.275,9.619,24.753,1.959,1.959,2.399,101.745,101.745,112.137,3.988,4.256,5.2,4.076,4.076,3.421,3.279,18.958,74.232,80.602,P15,J
1107.05,92.317,9.529,24.49,1.956,1.956,2.395,101.772,101.772,112.155,3.988,4.296,5.092,4.076,4.076,3.421,3.339,19.131,74.188,80.554,P15,J
1107.1,92.297,9.615,24.361,1.963,1.963,2.403,101.799,101.799,112.173,3.988,4.377,4.971,4.076,4.076,3.421,3.339,19.131,74.143,80.506,P15,J
1107.15,92.154,9.85,24.281,1.977,1.977,2.419,101.903,101.903,112.243,3.988,4.377,4.85,4.076,4.076,3.421,3.339,18.814,74.122,80.483,P15,J
1107.2,91.894,10.106,24.149,1.989,1.989,2.433,102.084,102.084,112.366,3.988,4.377,4.729,4.076,4.076,3.421,3.339,18.443,74.123,80.485,P15,J
1107.25,91.556,10.267,24.023,1.993,1.993,2.437,102.266,102.266,112.489,3.988,4.459,4.571,4.076,4.076,3.421,3.339,17.461,74.125,80.486,P15,J
1107.3,91.165,10.321,24.02,1.989,1.989,2.433,102.258,102.258,112.484,4.053,4.494,4.487,4.076,4.076,3.421,3.339,17.598,74.127,80.489,P15,J
1107.35,90.741,10.328,24.1,1.98,1.98,2.423,102.25,102.25,112.479,4.139,4.542,4.406,4.076,4.076,3.421,3.462,17.783,74.13,80.492,P15,J
1107.4,90.318,10.341,24.111,1.971,1.971,2.412,101.774,101.774,112.157,4.377,4.627,4.51,4.091,4.091,3.43,3.526,18.111,74.132,80.494,P15,J
1107.45,89.919,10.377,23.988,1.963,1.963,2.403,100.829,100.829,111.518,4.408,4.627,4.683,4.121,4.121,3.448,3.656,18.111,74.134,80.496,P15,J
1107.5,89.531,10.433,23.759,1.957,1.957,2.396,99.884,99.884,110.88,4.459,4.627,4.856,4.151,4.151,3.466,3.791,18.111,74.136,80.498,P15,J
1107.55,89.133,10.471,23.404,1.954,1.954,2.393,98.894,98.894,110.212,4.714,4.802,5.028,4.26,4.26,3.532,3.931,19.129,74.13,80.491,P15,J
1107.6,88.728,10.411,22.876,1.954,1.954,2.393,97.905,97.905,109.543,4.802,4.892,5.201,4.369,4.369,3.598,4.076,20.209,74.123,80.484,P15,J
1107.65,88.328,10.224,22.233,1.957,1.957,2.396,96.792,96.792,108.792,4.892,4.892,5.374,4.516,4.516,3.687,4.151,20.582,74.125,80.486,P15,J
1107.7,87.931,10.002,21.592,1.964,1.964,2.404,95.556,95.556,107.957,4.892,4.892,5.547,4.701,4.701,3.799,4.304,21.35,74.135,80.497,P15,J
1107.75,87.531,9.878,20.99,1.971,1.971,2.412,94.321,94.321,107.123,4.984,4.984,5.72,4.886,4.886,3.911,4.383,21.987,74.145,80.508,P15,J
1107.8,87.132,9.872,20.395,1.98,1.98,2.423,93.498,93.498,106.567,5.077,4.984,5.892,4.996,4.996,3.978,4.383,23.389,74.001,80.352,P15,J
1107.85,86.734,9.883,19.856,1.989,1.989,2.433,92.675,92.675,106.011,5.077,5.077,6.026,5.106,5.106,4.045,4.628,23.391,73.858,80.197,P15,J
1107.9,86.331,9.842,19.494,1.997,1.997,2.442,92.081,92.081,105.609,5.173,5.173,6.138,5.279,5.279,4.15,4.886,22.967,73.719,80.047,P15,J
1107.95,85.928,9.781,19.327,2.002,2.002,2.448,91.715,91.715,105.362,5.173,5.173,6.138,5.516,5.516,4.293,5.067,22.823,73.586,79.903,P15,J
1108.0,85.535,9.751,19.254,2.011,2.011,2.458,91.349,91.349,105.115,5.173,5.173,6.138,5.752,5.752,4.436,5.254,22.555,73.453,79.759,P15,J
1108.05,85.146,9.732,19.188,2.032,2.032,2.482,92.012,92.012,105.563,5.173,5.173,6.138,5.903,5.903,4.528,5.254,22.287,73.241,79.529,P15,J
1108.1,84.732,9.684,19.144,2.058,2.058,2.511,92.675,92.675,106.01,5.27,5.173,6.026,6.054,6.054,4.619,5.118,22.143,73.028,79.299,P15,J
1108.15,84.314,9.616,19.171,2.062,2.062,2.516,93.246,93.246,106.396,5.27,5.173,5.916,6.186,6.186,4.699,5.01,21.348,72.818,79.071,P15,J
1108.2,83.938,9.56,19.274,2.035,2.035,2.485,93.727,93.727,106.721,5.27,5.173,5.702,6.299,6.299,4.768,4.903,20.962,72.611,78.847,P15,J
1108.25,83.576,9.505,19.416,1.996,1.996,2.441,94.208,94.208,107.046,5.27,5.173,5.598,6.413,6.413,4.837,4.795,20.582,72.404,78.623,P15,J
1108.3,83.133,9.416,19.568,1.969,1.969,2.41,94.459,94.459,107.216,5.27,5.077,5.495,6.278,6.278,4.755,4.688,20.582,72.262,78.469,P15,J
1108.35,82.635,9.32,19.723,1.956,1.956,2.395,94.71,94.71,107.385,5.27,5.077,5.2,6.143,6.143,4.673,4.58,20.582,72.121,78.316,P15,J
1108.4,82.315,9.307,19.88,1.94,1.94,2.377,94.992,94.992,107.575,5.27,5.077,5.012,5.99,5.99,4.58,4.473,20.962,71.985,78.17,P15,J
1108.45,82.388,9.412,20.042,1.917,1.917,2.351,95.303,95.303,107.786,5.27,5.077,5.012,5.819,5.819,4.477,4.365,20.72,71.856,78.03,P15,J
1108.5,82.789,9.559,20.205,1.897,1.897,2.328,95.615,95.615,107.997,5.27,5.077,5.012,5.649,5.649,4.374,4.258,20.582,71.727,77.89,P15,J
1108.55,83.265,9.647,20.361,1.884,1.884,2.313,95.637,95.637,108.012,5.173,5.077,4.831,5.512,5.512,4.291,4.15,19.486,71.583,77.734,P15,J
1108.6,83.667,9.66,20.512,1.875,1.875,2.303,95.66,95.66,108.027,5.173,5.077,4.92,5.375,5.375,4.208,4.043,18.861,71.44,77.579,P15,J
1108.65,84.039,9.648,20.672,1.866,1.866,2.293,95.478,95.478,107.904,5.173,5.077,5.012,5.188,5.188,4.095,3.935,18.111,71.352,77.484,P15,J
1108.7,84.448,9.638,20.847,1.86,1.86,2.286,95.093,95.093,107.644,5.173,5.077,5.105,4.95,4.95,3.95,3.791,18.111,71.321,77.45,P15,J
1108.75,84.871,9.613,20.997,1.862,1.862,2.288,94.708,94.708,107.384,5.173,5.077,5.201,4.712,4.712,3.806,3.791,18.299,71.29,77.417,P15,J
1108.8,85.275,9.567,21.079,1.873,1.873,2.301,94.459,94.459,107.216,5.173,5.077,5.297,4.712,4.712,3.806,3.723,18.445,71.245,77.368,P15,J
1108.85,85.675,9.525,21.098,1.889,1.889,2.319,94.21,94.21,107.048,5.173,5.077,5.297,4.712,4.712,3.806,3.723,18.785,71.2,77.319,P15,J
1108.9,86.087,9.518,21.122,1.907,1.907,2.34,94.198,94.198,107.039,5.173,5.077,5.2,4.712,4.712,3.806,3.723,18.785,71.158,77.273,P15,J
1108.95,86.492,9.54,21.188,1.922,1.922,2.357,94.421,94.421,107.19,5.173,5.077,5.2,4.712,4.712,3.806,3.791,18.783,71.119,77.232,P15,J
1109.0,86.877,9.564,21.263,1.93,1.93,2.366,94.644,94.644,107.341,5.173,5.077,5.105,4.712,4.712,3.806,3.86,18.111,71.081,77.19,P15,J
1109.05,87.257,9.587,21.333,1.923,1.923,2.358,95.246,95.246,107.747,5.173,5.077,5.105,4.836,4.836,3.881,4.076,17.783,71.035,77.14,P15,J
1109.1,87.632,9.637,21.457,1.909,1.909,2.342,95.848,95.848,108.154,5.173,5.077,5.105,4.959,4.959,3.956,4.151,17.145,70.989,77.091,P15,J
1109.15,87.968,9.724,21.666,1.898,1.898,2.329,96.423,96.423,108.542,5.173,5.077,5.105,5.087,5.087,4.034,4.227,16.834,70.955,77.054,P15,J
1109.2,88.232,9.808,21.864,1.887,1.887,2.317,96.972,96.972,108.913,5.173,5.077,5.105,5.218,5.218,4.113,4.304,16.834,70.933,77.03,P15,J
1109.25,88.42,9.85,21.956,1.874,1.874,2.302,97.52,97.52,109.283,5.173,5.077,5.105,5.35,5.35,4.193,4.463,17.145,70.911,77.006,P15,J
1109.3,88.547,9.851,22.035,1.87,1.87,2.298,98.253,98.253,109.779,5.173,5.077,5.297,5.49,5.49,4.278,4.509,17.416,70.913,77.008,P15,J
1109.35,88.638,9.828,22.307,1.882,1.882,2.311,98.986,98.986,110.274,5.173,5.077,5.495,5.631,5.631,4.363,4.628,17.783,70.915,77.01,P15,J
1109.4,88.735,9.773,22.8,1.9,1.9,2.332,99.628,99.628,110.708,5.077,4.984,5.808,5.776,5.776,4.45,4.798,18.445,70.916,77.011,P15,J
1109.45,88.85,9.685,23.308,1.915,1.915,2.349,100.177,100.177,111.079,4.984,4.984,6.026,5.925,5.925,4.541,4.886,18.787,70.915,77.011,P15,J
1109.5,88.943,9.594,23.635,1.93,1.93,2.366,100.727,100.727,111.45,4.984,4.984,6.252,6.074,6.074,4.631,4.976,19.844,70.915,77.01,P15,J
1109.55,88.976,9.524,23.801,1.949,1.949,2.387,101.195,101.195,111.766,4.892,4.892,6.368,6.109,6.109,4.653,4.817,20.58,70.913,77.008,P15,J
1109.6,88.982,9.463,23.985,1.966,1.966,2.407,101.662,101.662,112.081,4.892,4.892,6.093,6.144,6.144,4.674,4.649,20.582,70.911,77.006,P15,J
1109.65,89.027,9.413,24.352,1.974,1.974,2.416,102.182,102.182,112.432,4.862,4.862,5.77,6.08,6.08,4.635,4.481,20.456,70.925,77.022,P15,J
1109.7,89.114,9.427,24.937,1.975,1.975,2.417,102.754,102.754,112.819,4.802,4.802,5.448,5.916,5.916,4.536,4.313,20.205,70.956,77.054,P15,J
1109.75,89.185,9.54,25.594,1.974,1.974,2.416,103.326,103.326,113.205,4.627,4.802,5.126,5.752,5.752,4.436,4.145,18.445,70.986,77.087,P15,J
1109.8,89.228,9.706,26.092,1.975,1.975,2.417,103.275,103.275,113.171,4.542,4.714,4.803,5.534,5.534,4.304,3.978,17.463,71.086,77.196,P15,J
1109.85,89.294,9.864,26.306,1.976,1.976,2.418,103.224,103.224,113.137,4.377,4.542,4.481,5.317,5.317,4.173,3.81,16.529,71.186,77.304,P15,J
1109.9,89.417,10.013,26.351,1.976,1.976,2.418,103.276,103.276,113.172,4.377,4.542,4.018,5.059,5.059,4.017,3.642,15.936,71.284,77.41,P15,J
1109.95,89.567,10.168,26.41,1.972,1.972,2.413,103.429,103.429,113.275,4.377,4.459,4.018,4.761,4.761,3.836,3.474,15.364,71.381,77.515,P15,J
1110.0,89.7,10.306,26.489,1.964,1.964,2.404,103.582,103.582,113.378,4.296,4.459,4.018,4.463,4.463,3.655,3.306,15.364,71.477,77.619,P15,J
1110.05,89.842,10.406,26.429,1.957,1.957,2.396,102.892,102.892,112.912,4.296,4.459,4.018,4.295,4.295,3.553,3.139,14.954,71.576,77.726,P15,J
1110.1,90.088,10.491,26.163,1.952,1.952,2.391,102.202,102.202,112.446,4.296,4.459,4.093,4.128,4.128,3.452,3.05,14.813,71.675,77.833,P15,J
1110.15,90.506,10.578,25.809,1.95,1.95,2.388,101.701,101.701,112.108,4.296,4.459,4.246,3.993,3.993,3.37,3.05,15.647,71.773,77.939,P15,J
1110.2,91.02,10.642,25.501,1.948,1.948,2.386,101.39,101.39,111.897,4.296,4.377,4.246,3.892,3.892,3.309,3.05,15.936,71.87,78.044,P15,J
1110.25,91.466,10.673,25.239,1.947,1.947,2.385,101.078,101.078,111.687,4.296,4.377,4.406,3.791,3.791,3.248,3.165,16.23,71.967,78.15,P15,J
1110.3,91.782,10.7,24.965,1.954,1.954,2.393,100.527,100.527,111.315,4.296,4.377,4.571,3.847,3.847,3.282,3.246,16.23,72.065,78.256,P15,J
1110.35,92.07,10.726,24.672,1.97,1.97,2.411,99.976,99.976,110.942,4.217,4.296,4.742,3.903,3.903,3.316,3.326,16.836,72.164,78.363,P15,J
1110.4,92.395,10.678,24.386,1.992,1.992,2.436,99.381,99.381,110.54,4.217,4.296,4.831,3.96,3.96,3.351,3.407,17.783,72.262,78.469,P15,J
1110.45,92.67,10.494,24.1,2.008,2.008,2.454,98.742,98.742,110.109,4.217,4.296,4.92,4.018,4.018,3.386,3.488,18.445,72.359,78.575,P15,J
1110.5,92.825,10.224,23.805,2.019,2.019,2.467,98.103,98.103,109.677,4.217,4.296,5.012,4.076,4.076,3.421,3.569,18.445,72.457,78.68,P15,J
1110.55,92.939,9.994,23.529,2.033,2.033,2.483,97.723,97.723,109.42,4.217,4.296,5.012,4.106,4.106,3.439,3.649,17.785,72.553,78.784,P15,J
1110.6,93.08,9.898,23.281,2.05,2.05,2.502,97.343,97.343,109.163,4.217,4.217,5.012,4.136,4.136,3.457,3.73,17.459,72.649,78.888,P15,J
1110.65,93.138,9.93,23.014,2.063,2.063,2.517,97.052,97.052,108.967,4.217,4.217,4.942,4.166,4.166,3.475,3.791,16.23,72.75,78.998,P15,J
1110.7,92.971,10.026,22.716,2.071,2.071,2.526,96.849,96.849,108.83,4.217,4.217,4.884,4.197,4.197,3.494,3.791,15.938,72.857,79.114,P15,J
1110.75,92.633,10.116,22.47,2.08,2.08,2.536,96.646,96.646,108.693,4.217,4.217,4.826,4.227,4.227,3.512,3.791,16.834,72.964,79.229,P15,J
1110.8,92.299,10.147,22.36,2.088,2.088,2.545,97.079,97.079,108.985,4.217,4.217,4.769,4.273,4.273,3.54,3.723,17.145,73.044,79.315,P15,J
1110.85,92.03,10.099,22.358,2.077,2.077,2.533,97.512,97.512,109.277,4.217,4.217,4.711,4.32,4.32,3.569,3.723,17.145,73.123,79.402,P15,J
1110.9,91.768,10.001,22.385,2.038,2.038,2.489,97.964,97.964,109.583,4.296,4.217,4.656,4.367,4.367,3.597,3.59,16.834,73.259,79.549,P15,J
1110.95,91.479,9.929,22.425,1.991,1.991,2.435,98.437,98.437,109.902,4.296,4.217,4.656,4.415,4.415,3.626,3.462,16.834,73.451,79.757,P15,J
1111.0,91.184,9.936,22.486,1.967,1.967,2.408,98.909,98.909,110.222,4.296,4.217,4.571,4.463,4.463,3.655,3.462,17.145,73.643,79.964,P15,J
1111.05,90.89,10.001,22.539,1.971,1.971,2.412,99.571,99.571,110.669,4.217,4.217,4.571,4.495,4.495,3.675,3.462,17.781,73.695,80.021,P15,J
1111.1,90.601,10.065,22.568,1.986,1.986,2.429,100.232,100.232,111.116,4.217,4.217,4.571,4.528,4.528,3.694,3.462,17.783,73.748,80.078,P15,J
1111.15,90.378,10.112,22.618,1.995,1.995,2.44,100.705,100.705,111.435,4.217,4.217,4.571,4.544,4.544,3.704,3.462,17.783,73.851,80.19,P15,J
1111.2,90.298,10.166,22.712,1.995,1.995,2.44,100.989,100.989,111.626,4.217,4.139,4.656,4.544,4.544,3.704,3.462,17.781,74.005,80.356,P15,J
1111.25,90.367,10.23,22.795,1.99,1.99,2.434,101.273,101.273,111.818,4.217,4.139,4.656,4.544,4.544,3.704,3.462,16.834,74.159,80.523,P15,J
1111.3,90.523,10.261,22.846,1.981,1.981,2.424,101.241,101.241,111.796,4.217,4.063,4.742,4.496,4.496,3.675,3.462,16.834,74.141,80.504,P15,J
1111.35,90.717,10.228,22.985,1.973,1.973,2.415,101.209,101.209,111.775,4.217,3.988,4.742,4.447,4.447,3.646,3.462,16.834,74.123,80.484,P15,J
1111.4,90.931,10.155,23.328,1.968,1.968,2.409,101.017,101.017,111.645,4.217,3.988,4.672,4.384,4.384,3.607,3.462,17.145,74.119,80.48,P15,J
1111.45,91.134,10.091,23.835,1.967,1.967,2.408,100.666,100.666,111.408,4.217,3.915,4.585,4.305,4.305,3.56,3.462,17.783,74.13,80.491,P15,J
1111.5,91.272,10.065,24.356,1.969,1.969,2.41,100.315,100.315,111.171,4.217,3.843,4.499,4.227,4.227,3.512,3.4,17.783,74.14,80.503,P15,J
1111.55,91.324,10.07,24.831,1.974,1.974,2.416,99.892,99.892,110.885,4.139,3.772,4.412,4.197,4.197,3.494,3.339,18.111,74.134,80.496,P15,J
1111.6,91.324,10.089,25.299,1.978,1.978,2.42,99.469,99.469,110.6,4.139,3.772,4.326,4.166,4.166,3.475,3.162,17.783,74.128,80.49,P15,J
1111.65,91.307,10.113,25.79,1.979,1.979,2.421,99.176,99.176,110.401,4.139,3.703,4.239,4.121,4.121,3.448,3.162,18.111,74.128,80.489,P15,J
1111.7,91.292,10.145,26.282,1.974,1.974,2.416,99.011,99.011,110.29,4.063,3.703,4.153,4.062,4.062,3.412,3.05,18.445,74.133,80.495,P15,J
1111.75,91.301,10.176,26.76,1.963,1.963,2.403,98.846,98.846,110.179,4.063,3.635,4.066,4.003,4.003,3.376,2.995,18.445,74.138,80.5,P15,J
1111.8,91.361,10.198,27.248,1.95,1.95,2.388,98.602,98.602,110.014,3.988,3.635,3.945,3.932,3.932,3.333,2.941,18.111,74.13,80.492,P15,J
1111.85,91.478,10.22,27.743,1.938,1.938,2.375,98.357,98.357,109.849,3.988,3.635,3.873,3.861,3.861,3.29,2.941,17.783,74.122,80.483,P15,J
1111.9,91.657,10.263,28.233,1.926,1.926,2.361,98.157,98.157,109.713,3.915,3.635,3.802,3.805,3.805,3.257,2.836,17.145,74.125,80.487,P15,J
1111.95,91.935,10.315,28.724,1.914,1.914,2.348,98.0,98.0,109.608,3.843,3.635,3.802,3.764,3.764,3.232,2.836,16.529,74.14,80.502,P15,J
1112.0,92.327,10.313,29.176,1.906,1.906,2.338,97.844,97.844,109.502,3.843,3.635,3.873,3.723,3.723,3.207,2.785,16.475,74.154,80.518,P15,J
1112.05,92.758,10.213,29.45,1.907,1.907,2.34,98.767,98.767,110.125,3.635,3.635,3.945,3.67,3.67,3.175,2.785,16.416,73.998,80.349,P15,J
1112.1,93.133,10.06,29.415,1.904,1.904,2.336,99.69,99.69,110.748,3.635,3.635,4.018,3.617,3.617,3.142,2.735,16.357,73.842,80.18,P15,J
1112.15,93.452,9.941,29.105,1.899,1.899,2.33,100.416,100.416,111.239,3.502,3.635,4.093,3.577,3.577,3.118,2.735,16.299,73.761,80.092,P15,J
1112.2,93.777,9.887,28.699,1.873,1.873,2.301,100.947,100.947,111.598,3.438,3.635,4.246,3.552,3.552,3.103,2.735,16.23,73.754,80.085,P15,J
1112.25,94.108,9.878,28.341,1.827,1.827,2.249,101.478,101.478,111.957,3.438,3.635,4.325,3.526,3.526,3.087,2.785,16.23,73.748,80.078,P16,J
1112.3,94.351,9.912,28.045,1.798,1.798,2.216,102.052,102.052,112.345,3.313,3.635,4.325,3.578,3.578,3.119,2.836,15.936,73.734,80.063,P16,J
1112.35,94.448,10.008,27.738,1.799,1.799,2.217,102.626,102.626,112.732,3.313,3.635,4.325,3.63,3.63,3.15,2.888,15.936,73.721,80.049,P16,J
1112.4,94.435,10.145,27.363,1.793,1.793,2.21,103.063,103.063,113.027,3.252,3.635,4.325,3.656,3.656,3.166,2.888,15.647,73.717,80.044,P16,J
1112.45,94.377,10.266,26.948,1.785,1.785,2.201,103.362,103.362,113.23,3.252,3.635,4.325,3.656,3.656,3.166,2.941,15.647,73.722,80.05,P16,J
1112.5,94.26,10.332,26.613,1.825,1.825,2.246,103.662,103.662,113.432,3.282,3.635,4.325,3.656,3.656,3.166,2.941,15.647,73.727,80.055,P16,J
1112.55,94.018,10.328,26.473,1.905,1.905,2.337,103.65,103.65,113.424,3.313,3.635,4.246,3.656,3.656,3.166,2.941,15.647,73.662,79.985,P16,J
1112.6,93.643,10.252,26.519,1.961,1.961,2.401,103.639,103.639,113.416,3.313,3.635,4.246,3.656,3.656,3.166,2.941,16.23,73.597,79.915,P16,J
1112.65,93.234,10.145,26.626,1.979,1.979,2.421,103.656,103.656,113.427,3.401,3.635,4.169,3.643,3.643,3.158,2.941,16.23,73.605,79.923,P16,J
1112.7,92.903,10.09,26.678,1.988,1.988,2.432,103.701,103.701,113.458,3.461,3.635,4.093,3.616,3.616,3.142,2.941,16.438,73.686,80.011,P16,J
1112.75,92.659,10.11,26.652,1.987,1.987,2.431,103.746,103.746,113.489,3.522,3.635,4.093,3.59,3.59,3.126,2.888,16.834,73.766,80.098,P16,J
